cw,237.8740158439896
cw,142.94135977081703
cw,152.9998407846092
cw,155.52059944960706
cb,92.41754462279621
cb,104.98399236461114
cb,84.5232559518556
cb,84.91184301022034
cb,85.97605636893789
cb,91.05209155959781
cb,96.57943996373075
cw,152.04749515981408
cb,90.06091227331783
cw,151.53755972228507
cb,95.41912370757512
cw,147.55025402485703
cw,150.98922263348788
cw,155.2152158432461
cb,93.8069243105593
cb,168.57021741408028
cb,95.86535142160926
cw,156.98546397482855
cw,215.39114433262105
cw,153.36841544662698
cw,150.94349920251054
cb,93.36493563350207
cw,158.71725859445925
cb,86.98085567509258
cb,94.87733462683813
cb,97.96744864570147
cw,154.90264035813482
cw,154.06183613449937
cw,151.86947599781186
cb,90.53089177971847
cw,134.73664294724702
cb,89.25695189804846
cb,87.6661279581726
cb,96.0354881209046
cw,159.25877084087227
cb,96.62010294340004
cw,166.59667263611942
cw,161.30082664194225
cw,155.4468843431225
cb,100.12286165897765
cw,154.78656358197364
cw,153.384746471078
cw,155.99296583757436
cb,84.89003828305715
cb,86.50775196442265
cw,154.00126863950362
cw,114.55773071912954
cb,89.4182649456741
cw,146.06400508144532
cw,158.09526008719524
cw,147.66485354672253
cw,112.5428511777568
cw,153.01053495295457
cw,151.98590268572875
cb,83.21314766158656
cw,156.59677615698465
cw,147.6166827276033
cw,156.1959322146915
cb,94.85764110712464
cw,153.97088218208296
cw,153.66917373682253
cb,86.13079249345965
cw,143.07684570496644
cb,99.03743028081016
cb,95.44416606354514
cw,148.14724817653746
cb,93.91722536531113
cb,88.43056777418103
cw,151.3436820623685
cw,150.19584935450308
cw,146.30692669425764
cw,159.06120574705184
cb,100.32716664601715
cw,145.58224952092334
cw,158.81754973515905
cw,154.07601640948445
cw,157.01748765905495
cw,159.53841701653718
cw,147.09063446384553
cb,94.4588722595256
cw,157.33337309011807
cb,96.96379725724096
cw,143.95287713291142
cb,90.0462330200657
cw,156.25580942330137
cw,158.19538420902933
cw,166.04632153590987
cw,147.76435790392367
cb,99.35646092983151
cb,99.4694265392644
cb,96.28335032455723
cw,161.93905746015184
cb,89.09167147831292
cb,97.224509050109
cb,91.27608850350914
cw,165.0101495528878
cw,148.9499094685921
cw,161.16975487746103
cw,235.54390809084452
cw,150.5680776672897
cw,167.7375724434117
cw,155.67836732458687
cw,161.31407508468956
cb,97.59500274799619
cw,149.89554151753413
cw,161.69326905794756
cb,85.74498215499676
cb,99.4357833085483
cb,92.40335162967604
cw,153.83062209972036
cb,88.07095452548452
cb,91.12017355280638
cw,152.7255443170904
cb,101.02489880101449
cb,100.83691030068994
cw,152.12249554662588
cb,88.49815542644357
cw,152.41203249276774
cb,81.91266116790916
cw,153.22115908317988
cw,160.5378772466751
cb,89.72041971896775
cb,87.66258606583416
cw,164.37814234276192
cw,152.8468236580681
cb,94.96160740371562
cb,188.02353125781121
cb,89.5110029453487
cb,80.74521230650848
cw,151.6480577526366
cw,155.27029440952975
cb,96.9778447366655
cb,96.26034925129501
cb,95.1631898705018
cb,89.23450088740616
cb,88.29296070260742
cb,170.22070418298622
cw,141.93438871921722
cw,159.28516028754112
cw,159.1606390481382
cb,93.60516261874633
cb,90.77067167506407
cw,151.00082904256203
cb,90.41543663909589
cb,91.79552226213642
cb,92.59388788448096
cb,96.45147242105655
cb,88.24006870468352
cw,150.4473639129558
cw,159.93386658636143
cw,156.32553152922023
cw,152.94308153085214
cw,153.69274763698832
cb,90.87248315546799
cw,152.8369840923592
cw,146.83057144050443
cw,153.00545847273116
cw,146.83677033622047
cw,154.20029202607932
cw,150.2280063681107
cb,79.78698314736302
cw,154.05825760588118
cb,91.01840686601908
cb,79.71789663493712
cb,88.11779641207345
cb,100.2692179333235
cw,151.77328923805433
cb,92.56628781953529
cw,122.80016459976584
cw,148.89277604286863
cw,156.57892960602214
cw,144.58736568750274
cb,86.87212384073742
cw,153.01254111541107
cb,95.25779399182885
cb,86.42367312445975
cw,162.3909915582749
cw,155.8222875655916
cb,85.8816247398294
cw,154.43493401286264
cb,80.3696176671541
cb,86.81911234389916
cb,87.70894641742312
cb,96.48151260515941
cb,92.1623432162993
cb,96.85477200521932
cw,152.2952192644257
cb,92.11715708223673
cb,90.25436238868627
cw,204.87951827487862
cw,144.37241808725543
cw,157.5681856627632
cb,85.13077466639783
cw,154.7267337127355
cb,92.96835160582195
cw,158.63689821165252
cw,156.5923496221036
cb,80.78412022375369
cw,149.39440790431254
cw,157.8746563359394
cw,156.9107674014281
cb,207.11538896258776
cw,159.57059276260716
cb,92.41000854948729
cw,152.79781486967192
cb,85.50069832953862
cw,247.16763811946475
cb,41.61383412605125
cw,247.62127034847614
cb,96.53481623747503
cb,86.57899806173174
cb,93.59955142352493
cw,153.98524500871045
cw,146.0691321056694
cw,153.67303754086765
cb,90.29245539425864
cw,144.40076554776385
cb,92.3941249425935
cw,151.19652642557125
cb,87.28482067043072
cw,151.95665331032797
cw,152.73985618052055
